Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
64.6083,155.4941588,41.63173267,-0.1598833878,4.32523044,0.2418450635,0
64.8167,155.4608608,41.42486354,-0.1602934128,4.323601785,0.2126495076,0
65.0083,155.430131,41.23316223,-0.1608101156,4.323262098,0.1890941493,0
65.2167,155.3966123,41.02537494,-0.1614394525,4.323956746,0.1661682951,0
65.4167,155.3643193,40.8286977,-0.1619378419,4.325082005,0.1477421133,0
65.6167,155.3319186,40.63456956,-0.1624122296,4.325445511,0.1278353117,0
65.825,155.2994219,40.43898484,-0.1626382632,4.324747007,0.1193848997,0
66.0167,155.266636,40.16931577,-0.1634133082,4.294339426,0.1176369565,0
66.2167,155.2303838,39.80770661,-0.2047029287,4.19369888,0.1172865021,0
66.4167,155.1889666,39.36574284,-0.2042500562,4.107823068,0.1189088383,0
66.6167,155.1476092,38.85753684,-0.2039469792,4.025523919,0.1164440381,0
66.8167,155.1063966,38.27709802,-0.2030793796,3.943664121,0.1149528983,0
67.0167,155.0655356,37.6644278,-0.2014057555,3.879224401,0.1130630376,0
67.2167,155.0261971,37.04971147,-0.191493259,3.842222025,0.1089240661,0
67.4167,154.9879352,36.42860274,-0.1888552244,3.812360826,0.1153213706,0
67.6167,154.9502807,35.81580259,-0.1860357684,3.794521269,0.1300190207,0
67.8167,154.9133773,35.22940485,-0.1826313193,3.798093,0.1528868407,0
68.0083,154.880148,34.70734275,-0.1795708976,3.803606487,0.1801762078,0
68.2167,154.841653,34.1064262,-0.1757035525,3.814364963,0.2202939206,0
68.4167,154.8072658,33.66171481,-0.171596754,3.878026411,0.2512066784,0
68.6167,154.7729073,33.19749141,-0.1767979384,3.901508457,0.2661259192,0
68.8167,154.736697,32.7186347,-0.1802884377,3.890976983,0.2783247109,0
69.0167,154.7009166,32.20072755,-0.1772139232,3.881908101,0.2824323365,0
69.2167,154.6652133,31.64998679,-0.1774962058,3.852114319,0.2719526859,0
69.4167,154.629653,31.07548779,-0.1772090728,3.809506258,0.2452753192,0
69.6167,154.5935493,30.49915485,-0.1807743574,3.770616473,0.2061699838,0
69.8167,154.5576478,29.92125747,-0.177791245,3.753942124,0.1719988463,0
70.0167,154.5223865,29.34119237,-0.1742613143,3.742231797,0.1722312309,0
70.2167,154.4878015,28.7386519,-0.1707635203,3.731332958,0.1843642682,0
70.4167,154.4539087,28.13750473,-0.1669930106,3.719989529,0.2056921245,0
70.6167,154.4207829,27.53259783,-0.1634744178,3.710146936,0.2099126405,0
70.8167,154.3884564,26.91572623,-0.1589660996,3.70304979,0.2319937262,0
71.0167,154.3577104,26.28975233,-0.1493573665,3.70428088,0.2593771623,0
71.2167,154.3286043,25.6122478,-0.1423922866,3.672016424,0.2678171178,0
71.4167,154.3002627,24.91830304,-0.1388129456,3.637614461,0.2576637485,0
71.6167,154.2724991,24.14585989,-0.1353290134,3.575879009,0.2302969842,0
71.8167,154.2452758,23.22654411,-0.1314304782,3.480808557,0.2003454908,0
72.0167,154.2185116,22.19359701,-0.1272865056,3.337575905,0.1714583893,0
72.2167,154.1932752,21.21664967,-0.1219123454,3.284747994,0.1613652734,0
72.4083,154.1704655,20.32495063,-0.1164707454,3.289334135,0.1569353214,0
72.6083,154.1465727,19.20188149,-0.1186678985,3.186776845,0.1613845825,0
72.8167,154.1211824,18.02390976,-0.1154185955,3.100138355,0.1745801688,0
73.0167,154.0983167,16.80267746,-0.1078373993,3.024904553,0.190579196,0
73.2167,154.0771894,15.62781433,-0.1002528608,2.980441547,0.2000103568,0
73.4167,154.0578378,14.45928144,-0.09257917436,2.969364936,0.2014727606,0
73.6167,154.0400444,13.26950163,-0.08378237191,2.962584242,0.1958725158,0
73.8167,154.0236422,11.95505488,-0.07532031392,2.897145356,0.1843846511,0
74.0167,154.009458,10.7274466,-0.06581995352,2.879084809,0.1708687965,0
74.2167,153.997274,9.592610178,-0.05867778897,2.914584653,0.1682386114,0
74.4167,153.9866291,8.515551902,-0.05202583215,2.973693256,0.159107699,0
74.6167,153.977247,7.485560331,-0.04569082032,3.026736794,0.1528103338,0
74.8167,153.9690112,6.41310749,-0.03907854584,3.065201911,0.1529045772,0
75.0167,153.9612615,5.122784979,-0.03161532274,2.965115076,0.1537733757,0
75.2167,153.9546983,3.672087369,-0.02332423301,2.807039803,0.155635575,0
75.4167,153.9501572,2.206156991,-0.01468730165,2.697976078,0.1570752466,0
75.6167,153.9476999,0.7367168474,-0.00588367301,2.63763268,0.1564123295,0
75.8167,153.9483994,0.1177679798,-0.0005528528983,2.80586113,0.155240713,0
76.0167,153.9526765,0.101531722,-0.002108417265,3.495052733,0.1542283343,0
76.2167,153.9551002,0.05249396344,-0.001661770902,3.930844526,0.1537159157,0
76.4167,153.9562216,0.02466647553,-0.0008474075155,4.144884108,0.1533942731,0
76.6167,153.9567358,0.01129187182,-0.0003667601683,4.244125093,0.1531947144,0
76.8167,153.9569752,0.00511912709,-0.0001384461445,4.289377399,0.1530815102,0
77.0167,153.9570876,0.002281265672,-4.282900784e-05,4.309768316,0.1530253101,0
77.2167,153.9571403,0.001009298268,-7.524110125e-06,4.318805883,0.1530052686,0
77.4167,153.9571654,0.0004446492023,3.377770595e-06,4.322805479,0.1530074825,0
77.6167,153.9571774,0.0001934040996,5.618091858e-06,4.324557461,0.1530227577,0
77.8167,153.9571831,7.94679462e-05,5.058649616e-06,4.325304527,0.1530450509,0
78.0167,153.9571858,3.116989295e-05,3.914263123e-06,4.325607839,0.1530704067,0
78.2167,153.9571871,0,2.824156409e-06,4.325720892,0.1530962449,0
78.4167,153.9571877,0,1.966232751e-06,4.325756185,0.1531209044,0
78.6167,153.957188,0,1.311160227e-06,4.325763404,0.153143354,0
78.8167,153.9571881,0,8.582262505e-07,4.325766074,0.1531630107,0
79.0167,153.9571883,0,5.222902496e-07,4.325771936,0.153179619,0
79.2167,153.9571883,0,3.094535731e-07,4.325782836,0.1531931451,0
79.4167,153.9571884,0,1.578241094e-07,4.325798361,0.1532037203,0
